"","Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"31","832","51.9","42.73333333","0.823378292","2.3975","1.6275","0.678832117","33.3","28.175","0.846096096","1.7","1.025","0.602941176","23.2","17.8","0.767241379","0.6975","0.6025","0.863799283","4.20978363123236","6.6716085989622",1.58478657892666,"3.95421436004162","2.37892948173322",0.601618745248849,"5.64440263405456","2.70570793180133",0.479361255250803,"7.33610822060354","6.75446049277825",0.92071440192339,"206.514581373471","287.842846553002",1.39381366990476,"716.961498439126","263.508920985557",0.367535664828912,"34.5484477892756","0.963676797627873",0.0278934904255529,"70.7596253902185","2.50637213254036",0.0354209355789895,"18.8852304797742","1.1119347664937",0.0588785383204386,"16.7013527575442","21.5378079864061",1.28958464018295,"254.915333960489","0.175175611564122",0.000687191346407092,"0.37246087408949","0.514018691588785",1.3800609066532,"2.7516462841016","2.29799851742031",0.835135871459073,"2.54942767950052","3.2285471537808",1.26638114889116,"10.1364063969897","5.89325426241661",0.58139482885836,"46.1498439125911","49.4052676295667",1.07054029745239,"NA","12.6070409134158","NA","42.8267045454545","88.7963843958135","2.07338821275797"
"32","835A","46.075","46.05","0.999457406","1.385","1.1175","0.806859206","28.825","26.85","0.931483088","1.0625","0.85","0.8","17.25","19.2","1.113043478","0.3225","0.2675","0.829457364","11.7100371747212","30.2373158756137",2.58217078429844,"8.19587628865979","63.4471273938385",7.74134761912244,"9.38661710037175","9.86088379705401",1.0505258381812,"3.91752577319588","65.736885928393",16.7802050922477,"164.869888475836","133.837970540098",0.811779347808037,"210.824742268041","277.185678601166",1.31476825546763,"56.8308550185874","1.88216039279869",0.033118635856932,"33.4536082474227","244.171523730225",7.29880980025634,"0.464684014869888","0.490998363338789",1.05662847790507,"27.0103092783505","29.6003330557868",1.09589019328676,"12.0353159851301","0.364188625204583",0.0302599969668055,"0.53557381443299","62.1565362198168",116.055965666697,"0.929368029739777","2.49590834697218",2.68559738134207,"5.82474226804124","12.6144879267277",2.16567314848245,"2.60223048327138","3.55973813420622",1.36795651157353,"70.8247422680412","91.2989175686928",1.28908224223627,"1.32011605415861","14.8224043715847","0.0890622075248021","48.568665377176","43.488160291439","0.895395415000955"
"33","835B","42.5","39.925","0.939411765","1.595","1.385","0.868338558","25.325","23.25","0.918065153","1.1525","0.925","0.802603037","17.175","16.675","0.970887918","0.4425","0.46","1.039548023","8.76143560872625","8.82943143812709",1.00776080912278,"33.2485156912638","9.88786952089704",0.297392810335143,"10.1688951442646","4.21404682274248",0.414405573364503,"30.4071246819338","12.89500509684",0.424078410297751,"98.9795918367347","131.638795986622",1.32995896976175,"966.836301950806","927.879714576962",0.95970715280835,"94.9683321604504","0.869565217391305",0.0091563703142871,"78.498727735369","37.4108053007136",0.47657849216144,"5.87614356087263","3.27759197324415",0.557779424428735,"79.813401187447","7.59429153924567",0.0951505815597305,"78.9584799437016","2.48965244147157",0.0315311597088333,"26.2510602205259","6.77879714576962",0.258229461546442,"0.738916256157635","1.07023411371237",1.44838350055741,"2.33248515691264","2.34454638124363",1.00517097581318,"5.5594651653765","5.18394648829431",0.932454172134963,"74.6819338422392","41.2844036697248",0.552803088320335,"1.58714703018501","13.6666666666667","0.116132709525732","43.4810126582278","35.4222222222222","0.814659550380075"
"34","8902","46.3","43.1","0.930885529","1.73","1.745","1.00867052","26.03333333","26.4","1.014084507","1.236666667","1.095","0.885444744","20.26666667","16.7","0.824013158","0.493333333","0.65","1.317567568","0.50055617352614","4.60992907801418",9.20961386918833,"14.6328852119959","1.06951871657754",0.0730900776629314,"1.16796440489433","2.4822695035461",2.12529550827423,"19.7001034126163","5.4367201426025",0.27597419306544,"511.401557285873","416.863672182821",0.815139622169345,"2189.71044467425","421.702317290553",0.192583598583185,"12.7363737486096","0.630417651694247",0.0494974208622818,"300.827300930714","5.52584670231729",0.0183688338299787,"2.51353498331479","1.14263199369582",0.454591641365956,"176.008273009307","34.4474153297683",0.195714751021657,"2.55839822024472","0.180830575256107",0.0706811683283652,"3.16112402127345","4.36274509803922",1.38012462297563,"0.444938820912125","2.20646178092987",4.95902285263988,"3.30920372285419","2.89661319073084",0.875320298573975,"3.89321468298109","4.29472025216706",1.10312957334234,"121.044467425026","43.1372549019608",0.356375271167843,"NA","4.13333333333333","NA","55.4063926940639","74.6222222222222","1.346816109005"
"35","9642","55.83333333","54.125","0.969402985","2.63","2.3175","0.881178707","35.8","32.225","0.900139665","1.8675","1.4925","0.799196787","20.03333333","21.9","1.093178037","0.7625","0.825","1.081967213","5.90225563909774","5.04032258064516",0.853965481816314,"23.5527359238699","6.25",0.265361952861953,"7.70676691729323","2.45967741935484",0.319158143194335,"19.4290245836638","8.65963855421687",0.445706294566018,"163.984962406015","144.395161290323",0.880539039505409,"403.489294210944","360.090361445783",0.892440931177539,"25.3383458646617","0.604838709677419",0.023870489135637,"19.6669310071372","0.225903614457831",0.0114864700738437,"0.300751879699248","0.389472419354839",1.29499579435484,"5.03568596352102","30.2710843373494",6.01131296840906,"71.4285714285714","0.122778548387097",0.00171889967741936,"0.272179392772176","0.301204819277109",1.10664079381362,"0.300751879699248","1.04838709677419",3.48588709677418,"1.18953211736717","0.451807228915663",0.379819277108434,"2.5187969924812","2.58064516129032",1.02455464612422,"22.4028548770817","7.53012048192771",0.33612325407826,"NA","14.177277179236","NA","54.963503649635","63.0999020568071","1.14803274658467"
"36","975-12","49.7","48.29166667","0.971663313","2.71","2.145","0.791512915","25.4","22.125","0.871062992","1.5875","1.195","0.752755906","24.3","26.16666667","1.076817558","1.1225","0.95","0.846325167","0.341167551175133","54.8020527859238",160.630905832519,"8.21234119782214","1.07843137254902",0.131318383707074,"2.76724791508719","3.1891495601173",1.15246253966978,"10.8892921960073","5.24509803921569",0.481674836601306,"213.1159969674","281.598240469208",1.32133788395192,"773.729582577132","503.333333333333",0.650528743720557,"10.3487490523124","0.549853372434018",0.0531323515194481,"21.7332123411978","0.147058823529412",0.00676654795529905,"0.880813229719485","1.13652573313783",1.29031410381947,"11.5698729582577","19.8039215686275",1.71168012302961,"5.15542077331312","0.147661070381232",0.0286419046813007,"0.114637801400052","0.980392156862745",8.55208443366308,"0.568612585291888","3.0425219941349",5.35078201368524,"3.03992740471869","0.882352941176471",0.29025460930641,"6.82335102350265","18.2184750733138",2.67001873574455,"56.8058076225045","18.578431372549",0.327051619369793,"NA","15.1139937106918","NA","48.0612244897959","36.2814465408805","0.754900586200911"
"37","9782","43.05","47.8","1.110336818","1.7925","2.36","1.316596932","21.7","24.825","1.144009217","1.0275","1.3125","1.277372263","21.35","22.975","1.076112412","0.765","1.0475","1.369281046","4.08805031446541","1.99826238053866",0.488805720777918,"20.5445544554455","0.812182741116751",0.0395327502905022,"5.39083557951483","2.17202432667246",0.402910512597741,"10.3960396039604","5.32994923857868",0.512690355329949,"1118.37376460018","437.923544743701",0.391571725486836,"1450.69306930693","343.248730964467",0.236610168082249,"12.2192273135669","0.390964378801043",0.0319958348239384,"55.9405940594059","0.50761421319797",0.00907416558106106,"2.38095238095238","0.975955343179844",0.409901244135535,"69.5049504950495","20.6091370558376",0.296513225447236,"23.6747529200359","0.0358128583840139",0.0015127025192185,"0.180390664780764","0.304568527918782",1.68838297862551,"0.988319856244385","0.912250217202433",0.923031356133007,"2.27722772277228","0.609137055837563",0.267490620172147,"3.41419586702606","2.91051259774109",0.852473821391008,"70.1980198019802","12.5888324873096",0.179333156730362,"NA","3.34119496855346","NA","NA","63.5220125786164","NA"
"38","A619","37.4","43.05","1.151069519","1.4975","1.8625","1.243739566","19.1","21.975","1.15052356","0.9775","0.7675","0.78516624","18.3","21.075","1.151639344","0.52","1.095",NA,"0.373134328358209","6.8936877076412",18.4750830564784,"5.7426597582038","12.8813559322034",2.24309927360775,"1.86567164179104","1.578073089701",0.845847176079738,"7.7720207253886","5.33898305084746",0.686949152542373,"179.850746268657","304.52657807309",1.69321831791676,"519.86183074266","480.932203389831",0.925115434427615,"7.08955223880597","0.705980066445183",0.0995803462143732,"16.4075993091537","32.8389830508475",2.00144959857271,"2.43270470149254","0.984354734219269",0.404633876695078,"16.7962003454231","9.19491525423729",0.547440198684155,"33.5820895522388","0.392522840531562",0.011688457918051,"0.350399323546344","4.23728813559322",12.0927406272027,"2.46268656716418","2.36710963455149",0.961189972817877,"3.84283246977547","3.34745762711864",0.871091220719863,"4.62686567164179","5.39867109634551",1.16680955953274,"65.5008635578584","94.0677966101695",1.43613063249277,"NA","9.52380952380953","NA","53.6873290793072","43.2219662058372","0.80506828980055"
"39","B11","44.275","53.7175","1.213269339","1.54","2.223333333","1.443722944","23.45","33.025","1.408315565","0.7225","1.17","1.619377163","21.05","20.825","0.989311164","0.8025","1.085","1.352024922","7.25469728601253","0.37359900373599",0.0514975317379969,"5.42372881355932","2.05761316872428",0.379372427983539,"20.1983298538622","0.87173100871731",0.0431585688036787,"33.771186440678","3.13786008230453",0.0929153048210625,"251.983298538622","237.920298879203",0.944190747001974,"374.618644067797","508.847736625514",1.35830862847666,"11.8475991649269","0.684931506849315",0.0578118399613785,"28.2203389830509","10.2366255144033",0.362739282492369,"12.0563674321503","1.55277646326276",0.128793060762401,"30.2118644067797","21.9650205761317",0.727032939125817,"0.313152400835073","10.6724782067248",34.0807804068079,"0.423728813559322","0.977366255144033",2.30658436213992,"1.61795407098121","0.809464508094645",0.500301289519142,"0.932203389830509","2.36625514403292",2.53834642723531,"8.08977035490606","10.8343711083437",1.33926806732816,"31.7796610169492","9.05349794238683",0.284883401920438,"NA","2.55736137667304","NA","50.5919765166341","52.3900573613767","1.03554083015815"
"40","B110","59.275","59.13333333","0.99761001","2.1825","2.185","1.001145475","36.425","39.86666667","1.094486388","1.2675","1.53","1.207100592","22.8","28.3","1.24122807","0.8975","0.966666667","1.077065924","12.0951417004049","5.48227535037098",0.453262598005566,"2.94550810014728","1.11553784860558",0.378725099601594,"6.47773279352227","1.85490519373454",0.286350989282769,"5.74374079528719","4.42231075697211",0.769935642047195,"438.663967611336","268.672712283594",0.612479556382536,"504.565537555228","618.725099601594",1.22625318922791,"12.5506072874494","0.78318219291014",0.0624019360157434,"26.4359351988218","2.74900398406375",0.1039873930462,"10.2732793522267","1.60491005770816",0.156221786898095,"52.540500736377","19.6414342629482",0.37383416578954,"0.961538461538462","0.645182110469909",0.670989394888705,"0.0846833578792342","2.07171314741036",24.4642300363762,"1.01214574898785","1.27782357790602",1.26248969497115,"1.87776141384389","1.07569721115538",0.572861495195688,"5.06072874493927","6.2242374278648",1.22990931574608,"22.5699558173785","24.3824701195219",1.08030650643754,"NA","9.47115384615385","NA","47.0731707317073","40.0480769230769","0.850762255878836"
"41","B111","39.75","40.43333333","1.017190776","1.68","1.59","0.946428571","23.5","26.63333333","1.133333333","1.065","1.096666667","1.029733959","16.25","13.8","0.849230769","0.615","0.493333333","0.802168022","1.94585448392555","15.730880929332",8.08430489498714,"42.1616358325219","25.4683318465656",0.604064129478588,"4.31472081218274","6.14714424007744",1.42469107681795,"12.6095423563778","9.90187332738626",0.785268255384223,"731.387478849408","360.890609874153",0.493432852366974,"1949.26971762415","352.319357716325",0.18074428311837,"13.5363790186125","1.45208131655373",0.107272507260407,"141.090555014606","27.2078501338091",0.192839627932518,"0.762995600676819","1.88770571151985",2.47407155407626,"126.241480038948","53.1222123104371",0.420798396010945,"20.7275803722504","0.28004820909971",0.0135108972716677,"0.449539087494784","3.65744870651204",8.13599708736001,"1.01522842639594","4.16263310745402",4.10019361084221,"3.94352482960078","6.60124888492417",1.67394632217707,"5.66835871404399","12.4394966118103",2.19454999927758,"121.665043816943","99.5093666369313",0.817896114734919,"1.40461215932914","16.5178571428571","0.0850359793756022","45.8071278825996","38.8888888888889","0.848970251716247"
"42","B113","41.9","40.375","0.963603819","1.0425","0.915","0.877697842","22.975","22.075","0.960826986","0.7925","0.635","0.80126183","18.925","18.3","0.966974901","0.25","0.28","1.12","1.38422818791946","8.41088045812455",6.07622394308151,"94.6597353497164","51.7951425554382",0.547171850460845,"2.89429530201342","3.54330708661417",1.22423827456351,"14.6030245746692","53.1151003167899",3.63726706376464,"128.859060402685","151.145311381532",1.17295059353376,"747.353497164461","762.460401267159",1.02021386687828,"4.44630872483221","0.536864710093057",0.120743912156778,"582.41965973535","676.927138331573",1.16226697882961,"0.360078649328859","0.59179735146743",1.64352247091147,"203.875236294896","70.4329461457233",0.345470825323019,"15.0587248322148","0.193507587687903",0.012850197466517,"1.70224169592223","17.8458289334741",10.4837221272539,"0.880872483221476","9.30565497494631",10.564134028701,"10.8223062381853","10.454065469905",0.965973909795585,"3.85906040268456","29.0980672870437",7.54019482742525,"137.287334593573","191.763463569166",1.39680374840742,"NA","5.6980056980057","NA","50.6495468277946","52.9677113010446","1.04576871104359"
"43","B114","42.825","38.625","0.901926445","1.695","1.5525","0.915929204","23.625","18.65","0.789417989","1.005","0.845","0.84079602","19.2","19.975","1.040364583","0.69","0.7075","1.025362319","11.9543317662861","1.92837465564738",0.161311790014548,"67.0616113744076","19.7841726618705",0.29501487149503,"6.7494963062458","0.459136822773186",0.0680253461800273,"19.9526066350711","18.2104316546763",0.912684341837695,"208.428475486904","238.70523415978",1.14526210299311,"1269.62085308057","1216.27697841727",0.957984405711462,"42.9482874412357","0.0918273645546373",0.00213809141238241,"680.85308056872","677.113309352518",0.994507227296265,"4.60040295500336","0.183654729109275",0.0399214440355782,"285.63981042654","87.9496402877698",0.307904000343777,"7.05171255876427","0.0918273645546373",0.0130219948401767,"1.63006377792823","18.3003597122302",11.2267752710201,"0.973807924781733","2.02020202020202",2.07453848833159,"10.2843601895735","16.726618705036",1.62641315519013,"3.79449294828744","5.78512396694215",1.52461054633219,"110.189573459716","192.940647482014",1.75098824166472,"NA","8.34099264705882","NA","55.9174757281553","65.234375","1.16661873860578"
"44","B151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"45","B73","42.025","59.35","1.41225461","1.3325","1.7375","1.303939962","21.925","26.63333333","1.214747244","0.545","1.405","2.577981651","18.525","28.8","1.55465587","0.7875","0.9825","1.247619048","25.503355704698","6.76923076923077",0.265425101214575,"4.14225941422594","0.201477501678979",0.048639518082097,"22.0517737296261","2.38461538461538",0.108137123745819,"50.7531380753138","3.5594358629953",0.0701323306888604,"249.185043144775","381.076923076923",1.5292929233137,"667.154811715481","368.938885157824",0.553003408922672,"39.0699904122723","0.230769230769231",0.00590655969797075,"47.907949790795","0.503693754197448",0.010513782292855,"4.93767976989453","1.2566145",0.254494936601942,"92.8033472803347","14.1705842847549",0.152694754015168,"1.77372962607862","0.201516",0.113611452972973,"0.0836820083682009","0.530557421087979",6.34016118200134,"1.1025886864813","2.03846153846154",1.84879598662208,"1.29707112970711","0.805910006715917",0.621330618080983,"11.5532118887824","30.5769230769231",2.64661666134694,"24.2259414225941","15.0772330423103",0.622359015045279,"NA","12.0183887915937","NA","49.248275862069","35.4859894921191","0.720552930451935"
"46","B77","42.09166667","41.35","0.982379727","1.550833333","1.7475","1.126813541","24.66666667","24.05","0.975","0.983333333","0.8325","0.846610169","19.1","19","0.994764398","0.486666667","1.03",NA,"0.857449088960343","1.85185185185185",2.15972222222222,"1.25215889464594","0.909752547307133",0.726547206745973,"7.18113612004287","2.44107744107744",0.339929142167948,"5.22452504317789","1.92867540029112",0.369158035295391,"461.736334405145","480.850168350168",1.04139555958846,"203.32469775475","301.673944687045",1.48370536397366,"33.4941050375134","0.21043771043771",0.00628282828282827,"54.9222797927461","1.67394468704512",0.0304784268490291,"1.88633944265809","1.2912734006734",0.68453925707763,"39.8100172711572","4.33042212518195",0.108777197851642,"2.51875669882101","0.222484427609428",0.0883310514721685,"0.341368480138169","0.400291120815138",1.17260715064589,"0.589496248660236","2.60942760942761",4.42653810835629,"3.49740932642487","1.12809315866084",0.322551080920803,"6.59163987138264","8.58585858585858",1.30253757083025,"22.7979274611399","29.8762736535662",1.31048200344052,"NA","11.5245374094932","NA","33.2478632478633","45.1327433628319","1.35746297518029"
