"Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"04K5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL113","46.975","35.5","0.755721128","1.1025","1.32","1.197278912","24.6","23.66666667","0.962059621","0.6075","0.5825","0.958847737","22.275","27","1.212121212","0.7275","0.73","1.003436426","1.28779395296753","1.82260024301337",2.37323633574873,"4.00579150579151","8.55721393034826",1.54695607263874,"12.9339305711086","1.70109356014581",0.207539682690178,"32.7702702702703","11.6915422885572",0.704642613890246,"36.562150055991","240.583232077764",1.52349137534299,"275.772200772201","611.592039800995",1.14173496567979,"6.71892497200448","1.03280680437424",0.0169455989789231,"35.8108108108108","178.855721393035",1.44947382313229,"5.03919372900336","1.66627156743621",0.315714805396976,"21.5733590733591","11.044776119403",0.782024903544214,"0.301881578947368","2.37545565006075",-0.722363272375577,"0.0965250965250965","5.07462686567164",-0.694733182582299,"0.335946248600224","1.94410692588092",-0.609461134001762,"0.868725868725869","5.07462686567164",-11.5418177495917,"3.75139977603583","8.26245443499393",1.59721299532906,"29.1023166023166","36.1691542288557",1.06449143720116,"0.848056537102474","9.90969581749049","0.0855784630246334","53.9840989399293","24.2633079847909","0.449452865959472"
"CIMBL114","45.95","39.58333333","0.861443598","1.705","1.6325","0.957478006","26.925","24.75","0.919220056","1.2525","1.2725","1.015968064","21.375","16.4","0.767251462","0.6375","0.6225","0.976470588","45.9285004965243","14.0982503364738",0.691400925829528,"219.885931558935","53.0416221985059",0.736324259255161,"12.3138033763654","2.99461641991925",0.436853083848689,"130.114068441065","52.0277481323373",0.81171798682053,"129.841112214499","112.045760430686",0.969709270273684,"472.243346007605","487.139807897545",1.00504373099695,"240.367428003972","3.90309555854643",0.248399866023591,"1242.05323193916","340.394877267876",0.818315539818627,"13.9026812313803","3.53297442799462",0.479521635933156,"118.28897338403","44.2369263607257",0.793935936279946,"84.2601787487587","0.544654037685061",-0.137035836173454,"73.3460076045627","90.2881536819637",1.04838395573533,"3.67428003972195","2.92732166890983",0.825359781253027,"7.26235741444867","5.1760939167556",0.829196035479788,"31.7775571002979","16.4199192462988",0.809103537719139,"96.2737642585551","80.4695837780149",0.960738146897042,"0.196737044145873","25.4249291784703","0.00773795839370396","68.042226487524","76.4636449480642","1.12376753224094"
"CIMBL115","41.8","41.01666667","0.981259968","1.1075","0.968166667","0.874191121","23.7","22.06666667","0.931082982","0.6475","0.616666667","0.952380952","19.025","14.83333333","0.779675865","0.4525","0.36","0.79558011","23.9901477832512","4.18454935622318",0.450459321785862,"146.145124716553","56.7318757192175",0.810162525995705,"12.512315270936","0.482832618025751",-0.288155054469014,"35.3174603174603","74.2232451093211",1.20836735613271,"141.379310344828","181.384120171674",1.0503227843892,"1126.36054421769","437.802071346375",0.865516711207166,"191.330049261084","0.429184549356223",-0.160995104053257,"294.274376417234","763.866513233602",1.16780338744071,"6.99507389162562","0.357066416309013",-0.529421245667791,"148.356009070295","94.0161104718067",0.908763232793672,"181.625615763547","0.157230901287554",-0.355643697075937,"2.38882466796242","74.741081703107",4.95409117274598,"6.89655172413793","5.74034334763948",0.904971276662272,"11.9047619047619","23.1875719217491",1.2691540251469,"24.2364532019704","13.9484978540773",0.826690511913628,"145.918367346939","275.373993095512",1.12744868110412,"0.144855144855145","7.27449078564501","0.0199127539127539","50.3896103896104","35.1600387972842","0.697763656544042"
"CIMBL116","47.6","49.15","1.032563025","2.075","1.7175","0.827710843","31.925","28.975","0.907595928","1.625","1.3225","0.813846154","18.1","18.95","1.046961326","0.46","0.3515","0.764130435","17.3543689320388","2.96096904441454",0.380369945138585,"131.636726546906","36.6766467065868",0.738136521843782,"19.7815533980583","2.25437415881561",0.27234188408326,"118.962075848303","124.40119760479",1.00935527975272,"86.4077669902913","83.3109017496635",0.991814864625419,"493.612774451098","276.571856287425",0.906594016071869,"87.8640776699029","0.908479138627187",-0.021445003309116,"1402.99401197605","1052.09580838323",0.960280168401023,"2.30582524271845","0.723233849259758",-0.387847356455054,"232.385229540918","230.089820359281",0.998178049112941,"48.9077669902913","0.121109017496635",-0.54269891577844,"84.3812375249501","86.6766467065868",1.00605125799745,"0.40453074433657","1.68236877523553",-0.574792216611577,"20.7584830339321","45.5089820359281",1.25880856588458,"5.21844660194175","4.64333781965007",0.929326762744139,"132.734530938124","254.940119760479",1.13351691619337,"NA","12.0557156580211","NA","43.7878787878788","77.6657060518732","1.77368048422963"
"CIMBL117","40.225","43.2","1.073958981","1.1175","1.09","0.975391499","27.825","27.15","0.97574124","0.925","0.8575","0.927027027","15.675","20.175","1.28708134","0.45","0.395","0.877777778","34.0856031128405","0.2997002997003",-0.341460740559634,"135.594886922321","19.7542533081285",0.607651392483502,"13.6186770428016","1.3986013986014",0.128462633059582,"47.2959685349066","21.0302457466919",0.789840753482804,"104.824902723735","184.565434565435",1.12159872416282,"266.125860373648","201.086956521739",0.949814924781201,"73.1906614785992","1.1988011988012",0.042236010081474,"819.174041297935","810.018903591682",0.998324614804618,"5.01945525291829","3.2967032967033",0.739420526452946,"324.631268436578","139.130434782609",0.853480281718668,"283.618677042802","0.58935044955045",-0.0936205489231413,"2.77851748841129","41.6351606805293",3.64896871820297,"0.46692607003891","2.8971028971029",-1.39670838519061,"8.80039331366765","9.31001890359168",1.02588504658807,"1.82879377431907","3.4965034965035",2.07363499019515,"134.267453294002","252.693761814745",1.12905429690881,"1.13718411552347","4.832995951417","0.235295896573233","40.3790613718412","62.0698380566802","1.53717882357625"
"CIMBL118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL119","38.33333333","37.33333333","0.973913043","1.11","0.9675","0.871621622","20.46666667","20.83333333","1.017915309","0.516666667","0.465","0.9","17.66666667","18.375","1.04009434","0.593333333","0.5","0.842696629","4.39958592132505","7.73480662983425",1.3808410970858,"2.26833976833977","4.82456140350877",1.92140079175064,"9.98964803312629","13.5359116022099",1.13199669640651,"5.79150579150579","23.3430799220273",1.79362009931777,"289.492753623188","235.359116022099",0.963476886498885,"1503.71621621622","653.070175438597",0.885997128955582,"12.3188405797101","17.3112338858195",1.13548714102928,"53.4749034749035","140.643274853801",1.24301649667781,"9.98964803312629","20.8563535911602",1.31983205880852,"37.3552123552124","42.2514619883041",1.03401945513179,"17.7536231884058","34.02394106814",1.226127078866,"0.501930501930502","0.925925925925926",0.111652044761068,"0.77639751552795","2.34806629834254",-3.37267383417514,"1.496138996139","1.364522417154",0.771441825314565,"2.27743271221532","2.85451197053407",1.2744091036117,"28.9092664092664","15.1072124756335",0.80708721260048,"0.839572192513369","20.6896551724138","0.0405793226381462","70.75935828877","45.2003727865797","0.638790032579384"
"CIMBL12","20","37.625","1.88125","0.72","0.46","0.638888889","13.33333333","14.33333333","1.075","0.276666667","0.22","0.795180723","6.666666667","8","1.2","0.45","0.216666667","0.481481481","35.0780532598714","8.06306306306306",0.586717953349273,"7.16803760282021","13.6140637775961",1.32568087016797,"12.0293847566575","55.9009009009009",1.61761579041169,"4.99412455934195","6.86835650040883",1.19814103011699,"94.9035812672176","97.9279279279279",1.00689024628234,"286.603995299648","648.405560098119",1.14429131674313,"13.2231404958678","19.2792792792793",1.14603685681423,"34.7826086956522","147.424366312347",1.40691742580761,"3.39761248852158","1.98198198198198",0.559326678482826,"32.5499412455934","75.7154538021259",1.24239481009564,"3.25987144168962","12.027027027027",2.10474920252839,"0.0940070505287897","0.143090760425184",0.82231775096752,"0.780532598714417","2.20720720720721",-3.19530199545781,"2.11515863689777","1.63532297628782",0.656548856823703,"3.9485766758494","4.41441441441441",1.08120259985858,"47.1210340775558","227.964022894522",1.40918326488908,"0.384615384615385","15.4174573055028","0.0249467455621303","50.3","38.4487666034156","0.764388998079833"
"CIMBL120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL121","55.275","39.75","0.719131615","2.045","1.735","0.848410758","30.25","24","0.79338843","1.015","0.7475","0.736453202","25.2","22.75","0.902777778","0.7925","1.0325","1.302839117","6.95468914646997","16.984126984127",1.46037725381502,"15.2291105121294","2.73818454613653",0.369892731187734,"14.0674394099052","9.73544973544974",0.860776050635037,"18.6433063791554","15.7539384846212",0.942438039267104,"86.6174920969441","243.756613756614",1.23191035460518,"431.581311769991","286.721680420105",0.932600426521757,"36.986301369863","8.14814814814815",0.581017315502907,"132.749326145553","47.7494373593398",0.790834995130349,"4.84720758693361","7.3015873015873",1.25955920973515,"61.9496855345912","37.2093023255814",0.876460520120516,"3.47734457323498","0.159498412698413",-1.47297363883025,"0.359389038634322","34.2835708927232",-3.45401566728089,"0.526870389884089","3.54497354497355",-1.97492090279335,"3.09973045822102","9.52738184546136",1.99252165484895,"3.31928345626976","10.5291005291005",1.96219628748552,"24.0790655884996","42.3105776444111",1.17718753835224,"0.223596574690771","15.8261287223823","0.0141283177088372","43.1874405328259","36.2151777137368","0.838558091587076"
"CIMBL122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL123","53.8","46.725","0.868494424","1.68","1.31","0.779761905","28.3","26.25","0.927561837","1.19","1.0425","0.87605042","12.4","16.05","1.294354839","0.1925","0.2325","1.207792208","10.6745049504951","0.481540930979133",-0.308618163562733,"89.4357743097239","25.9197324414716",0.724377324866858,"9.65346534653466","2.12680577849117",0.332825641447901,"62.3649459783914","92.6978818283166",1.09589691423395,"239.387376237624","270.304975922953",1.02217341353829,"1877.37094837935","809.030100334448",0.888321423956275,"18.6881188118812","0.682182985553772",-0.130625677802134,"583.613445378151","602.954292084727",1.00511874945665,"1.5470297029703","2.72873194221509",2.30060145325984,"368.12725090036","122.017837235229",0.813104043413453,"39.634900990099","0.170578892455859",-0.480624110086447,"5.71854441776711","31.6053511705686",1.98044280873828,"1.5470297029703","2.04654895666132",1.64128944689069,"19.2677070828331","11.371237458194",0.8217489470841,"8.97277227722772","8.30658105939005",0.964840590328314,"379.471788715486","216.610925306577",0.905590464951082,"0.777351247600768","4.5346628679962","0.171424264654159","49.5441458733205","58.2383665716999","1.17548431898714"
"CIMBL124","56.775","44.31666667","0.780566564","1.8825","1.518333333","0.806551571","26.275","24.85","0.945765937","1.3525","0.905","0.669131238","25.5","20.475","0.802941176","0.49","0.2675","0.545918367","10.2040816326531","3.58937544867193",0.550191548907312,"33.000798084597","39.0716803760282",1.04829533499002,"36.2670068027211","6.85570710696339",0.536098733841644,"13.1284916201117","139.30669800235",1.91731672504535,"252.380952380952","195.29791816224",0.953640158931277,"749.680766161213","887.485311398355",1.02549146319657,"291.071428571429","0.897343862167983",-0.019091360180178,"251.795690343176","934.665099882491",1.23723293518844,"10.4166666666667","2.40488155061019",0.374455064045269,"87.8691141260974","196.768507638073",1.18011771525403,"48.3843537414966","0.130244795405599",-0.525456772082888,"0.817688518983012","14.5123384253819",-13.2903499260705,"0.510204081632653","1.72290021536253",-0.808401085360063,"3.8707102952913","21.2103407755582",2.25683686261163,"8.84353741496599","10.480976310122",1.07793544698051,"77.7334397446129","133.842538190364",1.12482031830712,"1.80292598967298","16.0785288270378","0.112132522139785","42.960413080895","43.3399602385686","1.00883481164296"
"CIMBL125","66.05","34.875","0.528009084","2.265","1.3875","0.612582781","30.3","17.66666667","0.583058306","1.19","0.8025","0.674369748","34.85","29.5","0.846484935","0.985","0.8425","0.855329949","0.347222222222222","1.62810625535561",-0.460788433742089,"2.42518059855521","3.95430579964851",1.55186336749888,"6.00198412698413","4.4987146529563",0.839127296831002,"37.7708978328173","19.3321616871705",0.815568879501326,"49.3055555555556","112.296486718081",1.21115906877245,"1128.173374613","1396.30931458699",1.03033892084448,"7.39087301587302","5.05569837189375",0.810158404920066,"46.0268317853457","108.260105448155",1.22336433485271,"6.59722222222222","8.64944392078454",1.14355950283428,"1.23839009287926","0.171353251318102",-8.25036110689637,"0.739765500992064","2.66066838046272",-3.24653559840207,"0.103199174406605","0.522847100175747",0.28553027198898,"0.198412698412698","0.599828620394173",0.316006785744753,"0.928792569659443","0.659050966608084",5.64444649945123,"5.50595238095238","4.71293916023993",0.908831453762687,"34.4169246646027","86.6871704745167",1.26105547885457,"2.27492739593417","21.9195305951383","0.103785406629043","37.0958373668925","25.6496227996647","0.69144207599305"
"CIMBL126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL127","50.35","45.8","0.909632572","2.76","1.8175","0.658514493","32.25","27.4","0.849612403","2.265","1.31","0.578366446","30.5","19.46666667","0.638251366","0.53","0.613333333","1.157232704","11.042654028436","5.62390158172232",0.719065086562356,"19.6166854565953","8.58257477243173",0.722264494213469,"19.8578199052133","2.24077328646749",0.269966404318451,"92.2773393461105","16.6124837451235",0.621056248837711,"260.094786729858","197.056239015817",0.950089073664517,"459.357384441939","112.743823146944",0.770840191689909,"141.658767772512","0.307557117750439",-0.238036385602906,"161.837655016911","95.481144343303",0.896263600463629,"4.69194312796209","0.299856766256591",-0.77915247269653,"219.78579481398","99.5448634590377",0.853125183468379,"101.943127962085","0.378045079086116",-0.210349160911273,"0.465712353035916","16.2873862158648",-3.65144994370136,"0.0947867298578199","1.05448154657293",-0.0225154445236492,"12.5140924464487","17.6853055916775",1.13688108015382,"3.27014218009479","6.37082601054482",1.56286025778754,"125.704622322435","166.189856957087",1.05775749370662,"NA","3.94482090997096","NA","56.1737677527151","73.5479186834463","1.30929296050097"
"CIMBL128","55.25","23","0.416289593","2.7325","1.726666667","0.63189997","30.75","22","0.715447154","1.3775","0.833333333","0.604960678","24.5","22.33333333","0.911564626","1.35","0.873333333","0.64691358","5.72487644151565","0.094876660341556",-1.34981043198057,"NA","3.51602895553258",NA,"38.1795716639209","20.1304554079696",0.824268557970766,"NA","10.2895553257497",NA,"219.151565074135","390.180265654649",1.10702608309886,"NA","1252.43019648397",NA,"7.7841845140033","0.094876660341556",-1.14769473865587,"NA","71.2512926577043",NA,"5.56013179571664","0.350696869070209",-0.610759925091982,"NA","3.25749741468459",NA,"0.164744645799012","0.094876660341556",1.30599512292785,"NA","20.6825232678387",NA,"0.823723228995058","0.521821631878558",3.35410028723083,"NA","5.32574974146846",NA,"6.50741350906096","4.36432637571158",0.786710854257918,"NA","63.1851085832472",NA,"NA","15.2027027027027","NA","31.8103448275862","60.8108108108108","1.9116677653263"
"CIMBL129","43.475","44.65","1.027027027","1.365","1.1625","0.851648352","23.025","22.55","0.97937025","1.165","0.92","0.789699571","18.1","18.4","1.016574586","0.495","0.5075","1.025252525","94.1628264208909","0.855991943605237",-0.0342119786247129,"92.9101401483924","85.146252285192",0.980743718200711,"10.9062980030722","2.21550855991944",0.332929526646502,"29.3487221764221","59.1864716636197",1.20757392753383,"233.448540706605","333.13192346425",1.06520803357334,"589.035449299258","599.862888482633",1.00285565280677,"51.4976958525346","0.553877139979859",-0.149893905837864,"156.883759274526","74.8628884826325",0.853655206283542,"3.11059907834101","0.25788580060423",-1.19423696594958,"128.771640560594","28.3363802559415",0.688373517372689,"78.5330261136713","0.0987845921450151",-0.530492362497562,"1.75839901071723","1.78244972577697",1.02406951885735,"0.499231950844854","0.906344410876133",0.141554772562515,"9.97526793075021","5.25594149908592",0.721426366646574,"3.57142857142857","4.98489425981873",1.26194462430556,"269.868095630668","187.477148080439",0.934926637384882,"0.531914893617021","5.58080808080808","0.095311447001059","47.3742746615087","68.030303030303","1.43601782858698"
"CIMBL13","16.375","49","2.992366412","0.3975","0.495","1.245283019","8.7","9.25","1.063218391","0.16","0.185","1.15625","10.075","11.5","1.141439206","0.2425","0.28","1.154639175","2.63361735089078","NA",NA,"3.44057193923146","0.0936329588014981",-1.91672105599565,"6.04182804027885","NA",NA,"11.4834673815907","2.3876404494382",0.356549891444574,"29.3183578621224","NA",NA,"225.960679177837","NA",NA,"5.96436870642913","NA",NA,"72.2520107238606","0.98314606741573",-0.00397124774454774,"4.10534469403563","NA",NA,"24.8882931188561","NA",NA,"0.514137199845081","NA",NA,"0.580875781948168","NA",NA,"0.34856700232378","NA",NA,"2.23413762287757","2.62172284644195",1.19901140614789,"1.85902401239349","NA",NA,"26.3628239499553","49.625468164794",1.19332459373278,"0.366636113657195","10.3333333333333","0.03548091422489","52.7131072410633","26.6428571428571","0.505431353553418"
"CIMBL130","38.375","37.725","0.983061889","1.0175","1.0325","1.014742015","20.225","19.85","0.981458591","0.72","0.67","0.930555556","20.45","22.1","1.080684597","0.2","0.2425","1.2125","924.136321195145","4.67502850627138",0.225840821439305,"104.920049200492","58.6914995224451",0.875160343076554,"23.9962651727358","1.6533637400228",0.158221507213012,"38.1918819188192","88.3954154727794",1.23038264855534,"272.595704948646","381.014823261117",1.05970918839699,"979.581795817958","644.603629417383",0.939235879020745,"103.1279178338","0.798175598631699",-0.0486255628485464,"130.688806888069","258.978032473734",1.14035495005139,"4.01493930905696","0.146872462941847",-1.37997121536508,"70.479704797048","31.9484240687679",0.81406779107863,"111.437908496732","0.0640533637400228",-0.583018488800339,"1.18113784923564","11.4135625596944",14.625347782537,"1.1671335200747","2.22348916761688",5.17032501146157,"18.3886838868389","15.4727793696275",0.940704380345268,"4.76190476190476","6.27137970353478",1.17643227364399,"293.665436654367","291.404011461318",0.998639583101959,"0.787878787878788","14.3675298804781","0.0548374560159655","53.004329004329","49.5019920318725","0.933923567409551"
"CIMBL131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"CIMBL133","41.75","37.925","0.908383234","1.8075","1.7975","0.994467497","24.5","22.425","0.915306122","1.275","1.0775","0.845098039","18.15","17.875","0.984848485","0.2975","0.3625","1.218487395","8.97435897435897","3.34522747546833",0.550287265075808,"58.3690987124464","20.6077348066298",0.743994402819723,"11.4607614607615","1.96253345227475",0.276447643065379,"12.3390557939914","10.4419889502762",0.933565564648848,"225.524475524476","224.754683318466",0.999368971869557,"1140.93347639485","515.690607734807",0.887196030127619,"39.8601398601399","0.579839429081178",-0.14788285873454,"255.74034334764","28.8397790055249",0.606359492730287,"1.16550116550117","0.900772435325602",-0.68234944468505,"142.06008583691","57.4585635359116",0.817364734577991,"4.07925407925408","0.0235884924174844",-2.66516721569204,"2.01359951716738","8.01104972375691",2.97292567044442,"0.155400155400155","0.936663693131133",0.0351448450206746,"3.96995708154506","3.37016574585635",0.881202008831959,"1.67055167055167","4.10347903657449",2.75128986097978,"104.989270386266","30.3314917127072",0.733195208640071,"0.626177024482109","15.8051235132662","0.0396186100005179","51.2005649717514","51.4638609332114","1.00514244250245"
"CIMBL134","42.73333333","38","0.889235569","1.373333333","1.41","1.026699029","24.66666667","23","0.932432432","0.86","0.7","0.813953488","18.16666667","16.5","0.908256881","0.503333333","0.72","1.430463576","8.74200426439232","5.02487562189055",0.744601864181986,"0.895522388059702","1.25847047434656",-2.08338125951939,"18.816631130064","15.7213930348259",0.938761646124258,"7.51243781094527","30.2032913843175",1.6899823798553,"304.690831556503","435.273631840796",1.06236382538512,"437.412935323383","475.508228460794",1.01373264026304,"20.2558635394456","7.96019900497513",0.689543759831201,"22.636815920398","165.343659244918",1.6374095277688,"5.49040511727079","3.83084577114428",0.788657659576361,"42.3383084577114","7.11519845111326",0.523863937251522,"3.57142857142857","0.134328358208955",-1.57700092013308,"0.398009950248756","13.9883833494676",-2.86365943997235,"1.06609808102345","1.44278606965174",5.72727326082722,"2.48756218905473","8.71248789932236",2.37545244007776,"2.82515991471215","1.49253731343284",0.385606657431492,"29.5522388059701","29.0900290416263",0.995344568549151,"NA","5.61702127659575","NA","NA","55.9148936170213","NA"
"CIMBL136","51.65","46.35","0.897386254","2.2325","1.9625","0.879059351","30.75","28.675","0.932520325","1.29","1.2075","0.936046512","14.1","15.325","1.086879433","0.52","0.6375","1.225961538","16.2912308930008","1.61764705882353",0.172352902730061,"99.9418604651163","104.953429297206",1.01062594375389,"23.7329042638777","1.13970588235294",0.0412933094550566,"55","29.3818797629128",0.84354806388316,"222.365245374095","186.397058823529",0.96735165306412,"1770.11627906977","395.469940728196",0.799603461393422,"85.8004827031376","0.735294117647059",-0.0690662620127903,"1278.37209302326","183.784928027096",0.728857317518752,"7.68302493966211","1.69117647058824",0.257685622930272,"254.767441860465","20.8298052497883",0.548049181541793,"96.5004022526147","0.278261617647059",-0.279938796486138,"37.5581395348837","25.6138865368332",0.894438204126976,"0.442477876106195","0.772058823529412",0.317274588458799,"3.83720930232558","2.79424216765453",0.764130491312706,"5.30973451327434","8.23529411764706",1.26287885242119,"78.546511627907","118.797629127858",1.09481205248044,"1.22893954410307","10.689990281827","0.114961708262006","73.8553022794846","37.5607385811467","0.508571997160186"
"CIMBL137","38.83333333","29.25","0.753218884","1.98","2.025","1.022727273","21.5","22.33333333","1.03875969","1.125","1.0025","0.891111111","18.625","20.25","1.087248322","0.85","0.9925","1.167647059","0.472813238770686","2.17181467181467",-1.03538894542628,"3.10907237512742","0.209731543624161",-1.37696669131307,"2.77777777777778","5.40540540540541",1.65163940041192,"29.2048929663609","2.30704697986577",0.247743045738055,"746.335697399527","430.694980694981",0.916891795582345,"1993.32313965341","471.686241610738",0.810301634040393,"2.42316784869976","0.965250965250965",-0.0399594558259257,"50.4587155963303","0.587248322147651",-0.135752717298851,"1.35933806146572","1.37387365937366",1.03464641999575,"15.2395514780836","1.1744966442953",0.0590476945638893,"0.219058067375887","0.810810810810811",0.138117745375112,"0.163098878695209","0.0838926174496644",1.36661493013895,"0.531914893617021","1.01351351351351",-0.0212634570791209,"0.917431192660551","0.796979865771812",2.63323194897161,"5.73286052009456","7.62548262548263",1.16337109272613,"11.9775739041794","28.0620805369128",1.34287990079442,"1.62251655629139","9.52751817237799","0.170297923020012","42.4503311258278","53.0114226375909","1.24878702313202"
